Unnamed: 0,Text,Aspect,Explanations,Cleaned_Text,Reconstruction_Error,Is_Anomaly
291,"What's the use in getting me out of this depression and anxiety and possibly being able to get myself another girlfriend if I'm not even going to be able to perform properly anyway? Or even enjoy it? This might be a deal breaker for me so I was wondering if anybody has had any positive experiences with this? Did it pass over time or go back to normal as soon as you quit the drug? Thanks TLDR: Scared of the sexual side effects of Celexa, any positive experiences to ease my worry?",1,Scared of the sexual side effects of Celexa,'s use getting depression anxiety possibly able get another girlfriend 'm even going able perform properly anyway even enjoy might deal breaker wondering anybody positive experience pas time go back normal soon quit drug thanks tldr scared sexual side effect celexa positive experience ease worry,0.0009999999992807138,False
292,"I have been on the SSRI ""citalopram"" for about six weeks now and have seen no improvement with my depression",1,citalopram,ssri `` citalopram '' six week seen improvement depression,0.0009999999896364259,False
293,"Still craving to feel other than numb, still scared that my boyfriend will find out I am cutting again, still picking up that vodka bottle",1,"cutting again, vodka bottle",still craving feel numb still scared boyfriend find cutting still picking vodka bottle,0.0009999999999620154,False
294,"I also haven't slept much yet, I can't sleep cause I keep hearing things which is driving me crazy",1,can't sleep cause I keep hearing things which is driving me crazy,also n't slept much yet ca n't sleep cause keep hearing thing driving crazy,0.0009999999997247972,False
295,"Even if I really do disadvantage myself in the future, I‚Äö√Ñ√¥ll blame it on my depression and my antidepressants not working, so I won‚Äö√Ñ√¥t feel bad",1,antidepressants,even really disadvantage future i‚äö√ñ√¥ll blame depression antidepressant working won‚äö√ñ√¥t feel bad,0.0009999999964443445,False
296,I‚Äö√Ñ√¥m scared that a gunshot wound won‚Äö√Ñ√¥t be fast enough and I don‚Äö√Ñ√¥t have any bitcoin so I can‚Äö√Ñ√¥t order the right drugs online,1,drugs online,i‚äö√ñ√¥m scared gunshot wound won‚äö√ñ√¥t fast enough don‚äö√ñ√¥t bitcoin can‚äö√ñ√¥t order right drug online,0.0009999999995247795,False
297,"I finally got some form of disability for my epilepsy, it's not much but I am no longer worrying about money",1,disability for my epilepsy,finally got form disability epilepsy 's much longer worrying money,0.0009999999998949773,False
298,I'm actually legitimately fucking terrified and depressed that the US is ending marijuana legalization,1,marijuana legalization,'m actually legitimately fucking terrified depressed u ending marijuana legalization,0.0009999999744345538,False
299,I think my computer and smartphone addiction definitely adds to my depression but it feels impossible to get my ass out of the computer chair,1,addiction,think computer smartphone addiction definitely add depression feel impossible get as computer chair,0.0009999999999103103,False
300,Increased my Prozac dosage a month ago and now I'm determined to end it all,1,Increased my Prozac dosage a month ago,increased prozac dosage month ago 'm determined end,0.0009999999996040006,False
301,"The tumour has reduced massively in size, and the parts they were really concerned with appear to be gone",1,tumour has reduced massively in size,tumour reduced massively size part really concerned appear gone,0.0009999999998870765,False
302,After a long struggle I recently decided to seek medical help and was diagnosed with severe depression and anxiety,1,seek medical help and was diagnosed with severe depression and anxiety,long struggle recently decided seek medical help diagnosed severe depression anxiety,0.0009999999996807376,False
303,I have really bad anxiety to the point where I feel like throwing up,4,bad anxiety to the point where I feel like throwing up,really bad anxiety point feel like throwing,0.0009999999998799587,False
304,"Any experiences? I am lost and finally succumbed to going to my doctor and he appointed me these meds, I have just started taking them",1,finally succumbed to going to my doctor and he appointed me these meds,experience lost finally succumbed going doctor appointed med started taking,0.0009999999887611267,False
305,"Within a space of 2-3 months I had third degree burns to feet due to accident not my fault, and when I finally got back to work I now have a hernia",1,had third degree burns to feet due to accident not my fault,within space 2-3 month third degree burn foot due accident fault finally got back work hernia,0.0009999999999923583,False
306,"I've had a history, not going into it, but I used to have psychotic depression at 21, with a very above average drinking habit",1,"have psychotic depression at 21, with a very above average drinking habit",'ve history going used psychotic depression 21 average drinking habit,0.0009999999993449745,False
307,The only enjoyment I've had my winter break or the past few years is when I get high with hydrocodone or other pills,1,get high with hydrocodone or other pills,enjoyment 've winter break past year get high hydrocodone pill,0.0009999999993940483,False
308,If anyone else has been prescribed Lexapro has it helped you or made your depression worse?,1,prescribed Lexapro,anyone else prescribed lexapro helped made depression worse,0.0009999999999986777,False
309,"I've been dealing with major depression and anxiety for some time now, I am using meds and seeing a psychiatrist but it does not help me a bit",1,using meds and seeing a psychiatrist but it does not help me a bit,'ve dealing major depression anxiety time using med seeing psychiatrist help bit,0.0009999999999233244,False
310,I had been taking Lexapro for 2 years up until thanksgiving,1,been taking Lexapro for 2 years,taking lexapro 2 year thanksgiving,0.0009999999999984598,False
311,"In the interest of staying alive until my new dosage of medication kicks in (and hopefully works), my therapist suggested I stay distracted",1,staying alive until my new dosage of medication kicks in,interest staying alive new dosage medication kick hopefully work therapist suggested stay distracted,0.0009999999997667177,False
312,Some fuckin weed would be a good start tho lol,1,Some fuckin weed would be a good start,fuckin weed would good start tho lol,0.0009999999970018317,False
313,My depression is now back with a vengeance and I‚Äö√Ñ√¥m so worried that if my alopecia comes back this time I won‚Äö√Ñ√¥t be able to handle it,1,my alopecia comes back,depression back vengeance i‚äö√ñ√¥m worried alopecia come back time won‚äö√ñ√¥t able handle,0.0009999999932687725,False
314,"I've been going through CBT which has lots of research support, but I always find myself slacking off on changing my behaviours and when I do that",1,going through CBT which has lots of research support,'ve going cbt lot research support always find slacking changing behaviour,0.0009999999994188616,False
315,antidepressants just make you numb,1,antidepressants just make you numb,antidepressant make numb,0.0009999999999989132,True
316,"Can anyone help? need a place to find it, prescription ran out",1,prescription ran out,anyone help need place find prescription ran,0.000999999999999457,True
317,"On the bad days, I get a sort of ""heavy"" feeling in my limbs",1,"get a sort of ""heavy"" feeling in my limbs",bad day get sort `` heavy '' feeling limb,0.0009999999999928605,False
318,"Sometimes my fingertips tingle, especially if I end up crying",1,"fingertips tingle, end up crying",sometimes fingertip tingle especially end cry,0.0009999999999999838,True
319,And my muscles will feel sore and jelly-like as if I'd just gotten done with a strenuous workout,1,my muscles will feel sore and jelly-like,muscle feel sore jelly-like 'd gotten done strenuous workout,0.0009999999999994772,True
320,There‚Äö√Ñ√¥s this terrible feeling that aches inside my chest,1,this terrible feeling that aches inside my chest,there‚äö√ñ√¥s terrible feeling ache inside chest,0.0009999999829217994,False
321,I don‚Äö√Ñ√¥t know if this is some sort of drug reaction or maybe he just has built up anger over today diagnoses?,1,some sort of drug reaction or maybe he just has built up anger over today diagnoses,don‚äö√ñ√¥t know sort drug reaction maybe built anger today diagnosis,0.0009999999952327629,False
322,I was just prescribed it for my severe depression and anxiety,1,prescribed,prescribed severe depression anxiety,0.000999999997154792,False
323,"I had enough to drink that it doesn't hurt, still know what i have to do",1,drink,enough drink n't hurt still know,0.0009999999992668937,False
324,So after some deep soul searching the past couple of days i have come to the conclusion that i am still self harming (29/F) but not by cutting myself like i used to when i was very young,1,"self harming, cutting myself",deep soul searching past couple day come conclusion still self harming 29/f cutting like used young,0.0009999999999688767,False
325,"I guess my thinking is that if i get myself into fights, i‚Äö√Ñ√¥m going to get hurt and a part of me is hoping to be seriously injured so i can just have a break from life Ô£ø√º√¥√ë Anyone else have any odd things they do during a low period?",1,seriously injured,guess thinking get fight i‚äö√ñ√¥m going get hurt part hoping seriously injured break life ô£ø√º√¥√ë anyone else odd thing low period,0.000999999929948575,False
326,"I was going to a doctor who just wanted to prescribe medication, but none of it seemed to really help",1,prescribe medication,going doctor wanted prescribe medication none seemed really help,0.0009999999896297786,False
327,I changed insurance recently and had to switch doctors,1,switch doctors,changed insurance recently switch doctor,0.0009999999948035402,False
328,"So I scheduled a needs assessment and thought, ""finally",1,needs assessment,scheduled need assessment thought `` finally,0.0009999999889692974,False
329,A terminal disease looks like it's my only escape,1,terminal disease,terminal disease look like 's escape,0.0009999999999964722,False
330,Going to focus on getting terminal cancer or maybe sudden death due to heart problems,1,"terminal cancer, heart problems",going focus getting terminal cancer maybe sudden death due heart problem,0.0009999999944794527,False
331,I have to make up my mind tonight because this is the only night I‚Äö√Ñ√¥m considering antidepressants,1,antidepressants,make mind tonight night i‚äö√ñ√¥m considering antidepressant,0.0009999999986104301,False
332,when there was a big operation i was injuried with a dislocated shoulder,1,operation,big operation injuried dislocated shoulder,0.0009999999998218383,False
333,"And I have paranoia too, ever since last year",1,paranoia,paranoia ever since last year,0.0009999999998248693,False
334,I took antidepressant and antipsychotics,1,"antidepressant, antipsychotics",took antidepressant antipsychotic,0.000999999995855291,False
335,And this time I take 2 capsule prozac every moening,1,prozac,time take 2 capsule prozac every moening,0.000999999997552163,False
336,"The summer of 2019 I started developing severe OCD after suffering from mild, unnoticeable OCD for many years",1,severe OCD,summer 2019 started developing severe ocd suffering mild unnoticeable ocd many year,0.0009999999964945554,False
337,anybody know any sites or location to go for help with seeing a lot of trauma and that the has PTSD from 9/11 as well that are easy get to and join in nyc Brooklyn,1,PTSD,anybody know site location go help seeing lot trauma ptsd 9/11 well easy get join nyc brooklyn,0.0009999999953121115,False
338,Certain traumatic events happened that had a lot more impact on me than I realized they did in the moment,1,traumatic events,certain traumatic event happened lot impact realized moment,0.000999999999918504,False
339,This paired with health issues has me becoming more and more depressed and the good moments are far and between,1,health issues,paired health issue becoming depressed good moment far,0.0009999996798812647,False
340,i‚Äö√Ñ√¥ve been going thru a pretty big rough patch i‚Äö√Ñ√¥ve the last month and so the small amount of time i‚Äö√Ñ√¥ve spent at home has been devoted to either drinking smoking or sleeping so it‚Äö√Ñ√¥s become an absolute disaster,4,"smoking, drinking, sleeping",i‚äö√ñ√¥ve going thru pretty big rough patch i‚äö√ñ√¥ve last month small amount time i‚äö√ñ√¥ve spent home devoted either drinking smoking sleeping it‚äö√ñ√¥s become absolute disaster,0.0009999999999950949,False
341,After next Monday when I grab something to eat and a beer then I'll go to a place in the hills or somewhere where I won't be stopped and complete the method,1,beer,next monday grab something eat beer 'll go place hill somewhere wo n't stopped complete method,0.000999999999888694,False
342,Soon I'm going to be asleep and forever away from human suffering and be free if any issues for eternity ‚Äö√π¬ß√î‚àè√®,1,human suffering,soon 'm going asleep forever away human suffering free issue eternity ‚äö√π¬ß√î‚àè√®,0.0009999999999846794,False
343,this is the first time I cut myself and it hurts,1,cut myself,first time cut hurt,0.0009999999989609703,False
344,the pain snapped me back to reality and I don't know what to do,4,snapped me back,pain snapped back reality n't know,0.0009999999984347115,False
345,"the pain hurts, I'm not used to any kind of physical pain and I can't stop crying",1,pain hurts,pain hurt 'm used kind physical pain ca n't stop cry,0.0009999999996805262,False
346,"All the time I've lost to this disease, the contribution it's made to awful sleep, insomnia, and bad health in general",1,"disease, bad health, insomnia, awful sleep",time 've lost disease contribution 's made awful sleep insomnia bad health general,0.000999999978210902,False
347,"I wonder how many days, or how much time it's stolen and continuing to steal from my life? Do I get to suffer for decades and then die early too, maybe when it's just starting to be light",1,get to suffer,wonder many day much time 's stolen continuing steal life get suffer decade die early maybe 's starting light,0.000999999999962551,False
348,It sucks having problems that damage your mind thrust into your life that are beyond your control,4,damage your mind,suck problem damage mind thrust life beyond control,0.0009999999999535266,False
349,I tried to kill myself via partial suspension hanging and all I got was a headache,1,headache,tried kill via partial suspension hanging got headache,0.0009999999971614696,False
350,i want to feel true happiness for once and not just happy off drugs,1,drugs,want feel true happiness happy drug,0.0009999999998619208,False
351,I can't seem to dig out any actual real trauma,1,trauma,ca n't seem dig actual real trauma,0.0009999999748964666,False
352,"Also asked if I was restless all the time and I said yes, and he told me no I wasn‚Äö√Ñ√¥t because I wasn‚Äö√Ñ√¥t fidgeting at that point (even though I was shaking and playing with my Kleenex) Then my mom mentioned the eating disorder clinic I‚Äö√Ñ√¥ve been going to and he asked my bmi and I‚Äö√Ñ√¥m not allowed to know it, so he made me stand up and started patting me down to get a ‚Äö√Ñ√∫feel for my weight‚Äö√Ñ√π",1,mom mentioned the eating disorder,also asked restless time said yes told wasn‚äö√ñ√¥t wasn‚äö√ñ√¥t fidgeting point even though shaking playing kleenex mom mentioned eating disorder clinic i‚äö√ñ√¥ve going asked bmi i‚äö√ñ√¥m allowed know made stand started patting get ‚äö√ñ√∫feel weight‚äö√ñ√π,0.000999999999954003,False
353,I was recently diagnosed with mild depression and GAD and have worry reduction group therapy in a few weeks,1,GAD,recently diagnosed mild depression gad worry reduction group therapy week,0.000999999999910626,False
354,I have tried monitoring sleep but that has stopped and I am sleeping less,1,sleeping less,tried monitoring sleep stopped sleeping le,0.0009999999999940829,False
355,That life is this huge hallucination and that this constant pain you feel is a sign you need to get out of the hallucination and the only way to do it is to kill yourself? Because I do,1,"huge hallucination, constant pain",life huge hallucination constant pain feel sign need get hallucination way kill,0.0009999999999901917,False
356,i just want the pain to stop,1,pain,want pain stop,0.0009999999991530837,False
357,"I feel sad, anxious, nervous and still have panic attacks",4,"anxious, panic attack, nervous",feel sad anxious nervous still panic attack,0.0009999999999411944,False
358,I've been to a mental hospital for appointments and medication but I want to be sectioned instead of forced to live in the normal everyday life that everyone else is living,1,"appointments, medication",'ve mental hospital appointment medication want sectioned instead forced live normal everyday life everyone else living,0.0009999999998592235,False
359,"i had a psychiatrist appointment scheduled on the 7th, but my dad found out and is in a fight with my mom about it, who keeps coming into my room to tell me its all my fault because i don't want to try to convince my father that i DESERVE to seek treatment for already diagnosed depression and ocd",1,diagnosed depression and ocd,psychiatrist appointment scheduled 7th dad found fight mom keep coming room tell fault n't want try convince father deserve seek treatment already diagnosed depression ocd,0.000999999999996583,False
360,"Is accepting your depression bad? I‚Äö√Ñ√¥ve tried therapy and drugs, they didn‚Äö√Ñ√¥t work and I‚Äö√Ñ√¥ve found that I prefer myself unmedicated anyway",1,"unmedicated anyway, tried therapy and drugs",accepting depression bad i‚äö√ñ√¥ve tried therapy drug didn‚äö√ñ√¥t work i‚äö√ñ√¥ve found prefer unmedicated anyway,0.000999999999725443,False
361,i shouldn't be constantly in and out of mental hospitals,1,mental hospitals,n't constantly mental hospital,0.0009999999998443383,False
362,i shouldn't be smoking and swallowing and shooting and snorting whatever i can get my hands on,1,smoking,n't smoking swallowing shooting snorting whatever get hand,0.0009999999999779619,False
363,"i shouldnt have scars all over my arms, legs, belly, chest, and face from cutting",1,scars,shouldnt scar arm leg belly chest face cutting,0.0009999999999574388,False
364,im getting a zip of xanax in a few days,1,xanax,im getting zip xanax day,0.0009999999982939491,False
365,the coke and pills will,1,pills,coke pill,0.0009999999999898916,False
366,Since so much people have overdosed on this subreddit I‚Äö√Ñ√¥m curious,1,overdosed,since much people overdosed subreddit i‚äö√ñ√¥m curious,0.0009999999990420027,False
367,I have a bad tendency to use alcohol to numb these feelings and thoughts,1,alcohol,bad tendency use alcohol numb feeling thought,0.0009999999999991422,True
368,And she has cancer now,1,she has cancer,cancer,0.000999999999999525,True
369,"Been coming off venlafaxine , it's been 2 weeks now been getting weird zaps, down mood, sex problems, and headaches",3,"down mood, headaches, sex problem, venlafaxine",coming venlafaxine 's 2 week getting weird zap mood sex problem headache,0.0009999999999115911,False
370,"/experiences? Or any advice on how to help Probably worth mentioning I've done mdma a few times in the past month as well, which seems to get rid of the vena withdrawls for a couple of days but they keep coming back with vengeance",1,vengeanc,/experiences advice help probably worth mentioning 've done mdma time past month well seems get rid vena withdrawls couple day keep coming back vengeance,0.0009999999857885976,False
371,"Hi! I was previously on 80 mg of Prozac and it helped a little with regulating my mood, but then I think my anxiety got worse because I started having trouble staying asleep and my problems with concentration got even worse",1,anxiety got worse,hi previously 80 mg prozac helped little regulating mood think anxiety got worse started trouble staying asleep problem concentration got even worse,0.0009999999993240262,False
372,"Today, however, I suddenly experienced diarrhea and really bad nausea for the first time",1,"bad nausea, diarrhea",today however suddenly experienced diarrhea really bad nausea first time,0.0009999999733868745,False
373,I have a porn and sex addiction that has lead me to chest on my girlfriend,1,porn and sex addiction,porn sex addiction lead chest girlfriend,0.0009999999993768886,False
374,"I feel nauseous after taking pill,But i didn't drink from today till now (Sorry, my English isn‚Äö√Ñ√¥t good)",1,taking pill,feel nauseous taking pill n't drink today till sorry english isn‚äö√ñ√¥t good,0.0009999999882165777,False
375,I have heart disease but Ihave slowly been losing weight and eating better,1,"heart disease, slowly been losing weight",heart disease ihave slowly losing weight eating better,0.0009999999987616857,False
376,A few days ago I was diagnosed with depression,1,diagnosed,day ago diagnosed depression,0.0009999999976024508,False
377,All i do is get high,1,get high,get high,0.000999999798661765,False
378,It gives me this fuzzy feeling I used to feel with my SO,1,fuzzy feeling,give fuzzy feeling used feel,0.0009999999429727818,False
379,"Is it bad that I kind of want to just catch the virus already? I have a lot of health conditions and if I die from the virus, oh well it was tragic",1,"health conditions, virus",bad kind want catch virus already lot health condition die virus oh well tragic,0.000999999991338571,False
380,"My odds of getting it are pretty high anyway, seeing that I live in the epicenter of the US outbreak and have to go out in public for work",1,US outbreak,odds getting pretty high anyway seeing live epicenter u outbreak go public work,0.0009999999989269673,False
381,I‚Äö√Ñ√¥m an inconvenience and my pain is over dramatic,1,pain is over dramatic,i‚äö√ñ√¥m inconvenience pain dramatic,0.0009999999984040102,False
382,"Dying by COVID-19 would solve that, honestly",1,COVID-19,dying covid-19 would solve honestly,0.0009999999837941647,False
383,"Start shifting personalities and when I interact with my mom or anyone calling me, it's me but not me",1,shifting personalities,start shifting personality interact mom anyone calling 's,0.0009999999978530427,False
384,"the disease is extremely painful and disabling every day is a battle with pain, and controlling symptoms",1,extremely painful,disease extremely painful disabling every day battle pain controlling symptom,0.0009999999999991478,True
385,several doctors have diagnosed me with a neurological disease which they say is untreatable and not curable,1,"diagnosed, neurological disease, untreatable",several doctor diagnosed neurological disease say untreatable curable,0.000999999999780184,False
386,I‚Äö√Ñ√¥ve been diagnosed with PTSD recently and they tell me that my depression is from the PTSD but Jesus I feel like I‚Äö√Ñ√¥m just another mark on the books of a fucked up people,1,been diagnosed with PTSD,i‚äö√ñ√¥ve diagnosed ptsd recently tell depression ptsd jesus feel like i‚äö√ñ√¥m another mark book fucked people,0.000999999999987135,False
387,"I thought my depression had lessened because i was feeling things again, but i have been sober for 2 months now and i think it was probably just the alcohol, because i don‚Äö√Ñ√¥t feel like i have been becoming a lot more numb lately, not being sad feels good at least but i think a lot of the happiness has gone with it, i feel so bored",1,more numb,thought depression lessened feeling thing sober 2 month think probably alcohol don‚äö√ñ√¥t feel like becoming lot numb lately sad feel good least think lot happiness gone feel bored,0.0009999994637533425,False
388,They found my stash of meds so I can't overdose,1,can't overdose,found stash med ca n't overdose,0.0009999999898383449,False
389,"It‚Äö√Ñ√¥s next week, but I‚Äö√Ñ√¥ve had consistent panic attacks for the past week and it‚Äö√Ñ√¥s becoming too much",1,consistent panic attack,it‚äö√ñ√¥s next week i‚äö√ñ√¥ve consistent panic attack past week it‚äö√ñ√¥s becoming much,0.0009999999987797626,False
390,"Im physically getting ill from it i have had headaches, coughs, sore throats I believe its because i feel down and i hardly sleep because im up all night thinkin about how lonely i am even when im not lonely but on the inside i am lonely",1,"cough, sore throats",im physically getting ill headache cough sore throat believe feel hardly sleep im night thinkin lonely even im lonely inside lonely,0.0009999999999825003,False
391,"Of course I want them to wake up, be well again, and for the medical team to strive to save their life",1,medical team,course want wake well medical team strive save life,0.0009999999999347128,False
392,I've been in a therapy for about 2 years now and it seems like I just got worse,1,therapy,'ve therapy 2 year seems like got worse,0.000999999998679868,False
393,I stopped taking my prescription because it didn't work for me,1,stopped taking my prescription,stopped taking prescription n't work,0.0009999997961940314,False
394,There's always a lump in my throat and I've been extremely dissociative,1,lump in my throat,'s always lump throat 've extremely dissociative,0.00099999999637413,False
395,"This keeps happening, i dont know if its my ptsd or anxiety or a panic attack but i start to think about everything and i begin to panic and i am hyperventilating and feel like im trapped and i dont know where to go or what to do, i want to find support for everything and i just dont know where to go i have no one and nothing in my life i feel so alone and so desperate im terrified Help Please",1,"ptsd or anxiety or a panic attack, i begin to panic, hyperventilating",keep happening dont know ptsd anxiety panic attack start think everything begin panic hyperventilating feel like im trapped dont know go want find support everything dont know go one nothing life feel alone desperate im terrified help please,0.0009999999975262976,False
396,"Recently it was suggested that I try TMS (Transcranial Magnetic Stimulation), which has been proven to be effective for depression like mine",1,try TMS,recently suggested try tm transcranial magnetic stimulation proven effective depression like mine,0.0009999999999868916,False
397,"If I down a bottle of sleeping pills and painkillers, would it take me?",1,sleeping pills and painkiller,bottle sleeping pill painkiller would take,0.000999999999526437,False
398,"I explained my hurt and still got hurt, so I chose silence",1,still got hurt,explained hurt still got hurt chose silence,0.0009999999999760882,False
399,I'm so sick of it so sick of it so sick of it so sick of it,1,sick of it,'m sick sick sick sick,0.0009999999999321387,False
400,Why can't it just be fucking over? I'm so tired,1,so tired,ca n't fucking 'm tired,0.0009999999942703801,False
401,"When I first set it, I frequently became nauseous and dizzy thinking about my impending mortality, but as I get closer and closer to the day, the less worried and more ready I feel",1,nauseous and dizzy,first set frequently became nauseous dizzy thinking impending mortality get closer closer day le worried ready feel,0.000999999969202141,False
402,"I attempt to develop motivation, but my depression and anxiety will team up with the PTSD I incurred from being robbed",1,anxiety will team up with the PTSD I incurred from being robbed,attempt develop motivation depression anxiety team ptsd incurred robbed,0.0009999999992512533,False
403,Any chance anyone is up right now? i just cut and tried to take as many anti-depressant meds,1,just cut and tried to take as many anti-depressant meds,chance anyone right cut tried take many anti-depressant med,0.0009999999994738367,False
404,It's a constant pain in my chest and I really really wish the attempted OD would've worked but I was too fucking into crying to go find more pills it should've been enough,1,find more pills,'s constant pain chest really really wish attempted od would 've worked fucking cry go find pill 've enough,0.0009999999999503813,False
405,"I went back recently and the interaction boiled down to them telling me 1) I was medicated at too young of an age (started SSRIs very young) and therefore my parents raised me incorrectly, and 2) Skepticism that the therapy ever helped me",1,therapy ever helped,went back recently interaction boiled telling 1 medicated young age started ssri young therefore parent raised incorrectly 2 skepticism therapy ever helped,0.0009999999998926746,False
406,"I'm trying to do my best, I'm trying to improve my mental health, I'm taking my medication but I don't think I will ever be really happy, I don't really think I could be usefull for this society",1,taking my medication,'m trying best 'm trying improve mental health 'm taking medication n't think ever really happy n't really think could usefull society,0.000999999999993266,False
407,"I‚Äö√Ñ√¥ve been on bupropion, sertraline, risperidone and citalopram",1,sertraline,i‚äö√ñ√¥ve bupropion sertraline risperidone citalopram,0.0009999999999057104,False
408,"No dizziness, sleepiness, wooziness, grogginess, horniness, happiness, sadness, gassiness or any other ness",1,"sleepiness, gassiness",dizziness sleepiness wooziness grogginess horniness happiness sadness gassiness ness,0.0009999999999987371,False
409,I was hit in a wreak that has made me suffer chronic headaches everyday,1,suffer chronic headaches everyday,hit wreak made suffer chronic headache everyday,0.0009999999975668864,False
410,"Chronic heavy drinker, binge eater, lack of exercise",1,"binge eater, lack of exercise",chronic heavy drinker binge eater lack exercise,0.0009999999992150543,False
411,"I have difficulty making plans due to a mild obsessive compulsive disorder, and just finding time",1,difficulty making plans due to a mild obsessive compulsive disorder,difficulty making plan due mild obsessive compulsive disorder finding time,0.0009999999983172781,False
412,I assume that death by virus or something else would be less than suicidal,1,death by virus,assume death virus something else would le suicidal,0.0009999999999938203,False
413,"I'm missing work because I just can't be bothered, I don't have health insurance so I've been off medications for about 2 years, I just can't handle this anymore",1,off medications,'m missing work ca n't bothered n't health insurance 've medication 2 year ca n't handle anymore,0.000999999999999494,True
414,"Since I started college, my life has gone downhill because of my health",1,health,since started college life gone downhill health,0.0009999999977189649,False
415,"On top of depression and anxiety, I also have chronic fatigue syndrome, chronic pelvic pain syndrome, migraines, and porn-induced erectile dysfunction",1,"I also have chronic fatigue syndrome, chronic pelvic pain syndrome, migraines, and porn-induced erectile dysfunction",top depression anxiety also chronic fatigue syndrome chronic pelvic pain syndrome migraine porn-induced erectile dysfunction,0.0009999999998262013,False
416,I went to a massage parlor where I'm pretty sure an unprotected act has led to me contracting HIV,1,led to me contracting HIV,went massage parlor 'm pretty sure unprotected act led contracting hiv,0.0009999999999946473,False
417,"But I've been really afraid of the idea that, even tho they try to, they can't really change things or help me in the ways that really matter in the end, like my mental condition, my traumas and the inescapable barrier that is my social class",1,my traumas and the inescapable barrier,'ve really afraid idea even tho try ca n't really change thing help way really matter end like mental condition trauma inescapable barrier social class,0.0009999999751066737,False
418,Please ffs please i need some kind of drug to fix this shit,1,please i need some kind of drug,please ffs please need kind drug fix shit,0.0009999999999999842,True
419,I just got better a little bit and now i drinking and crying nonstop what should i do beside cutting myself or drinking alcohol?,4,i drinking and crying nonstop,got better little bit drinking cry nonstop beside cutting drinking alcohol,0.000999999989475928,False
420,My severe acne gives me really bad anxiety and makes me undesirable and I've tried getting rid of it but nothing works,1,severe acne,severe acne give really bad anxiety make undesirable 've tried getting rid nothing work,0.0009999999981657342,False
421,"However I‚Äö√Ñ√¥ve had 3 failed shoulder surgeries since 2016 and my shoulder pain triggers relapses into anger, depression, and feeling bad for myself",1,failed shoulder surgeries,however i‚äö√ñ√¥ve 3 failed shoulder surgery since 2016 shoulder pain trigger relapse anger depression feeling bad,0.0009999999457071494,False
422,I know people deal with much more serious strokes of misfortune than a bad arm but I often spiral into feeling bad for myself and being mad at myself for the basketball plays that led to the original injuries,1,original injuries,know people deal much serious stroke misfortune bad arm often spiral feeling bad mad basketball play led original injury,0.0009999999999814632,False
423,"For the first week I was prescribed 5mg, 10mg thereafter",1,"I was prescribed 5mg, 10mg thereafter",first week prescribed 5mg 10mg thereafter,0.0009999997618884598,False
424,Why is it the only time i don‚Äö√Ñ√¥t feel depressed is when I‚Äö√Ñ√¥m drunk or high? I‚Äö√Ñ√¥m not trying to rely on these things but damn it‚Äö√Ñ√¥s really hard not to,1,drunk,time don‚äö√ñ√¥t feel depressed i‚äö√ñ√¥m drunk high i‚äö√ñ√¥m trying rely thing damn it‚äö√ñ√¥s really hard,0.0009999999733841872,False
425,"I'm always tired, my concentration and memory got worse, what did you do to get better? I'm taking 20 mg lexapro but seems it doesn't work for that, generic wellbutrin 150 mg too, i was exhausted even before taking medications",1,taking 20 mg lexapro,'m always tired concentration memory got worse get better 'm taking 20 mg lexapro seems n't work generic wellbutrin 150 mg exhausted even taking medication,0.000999999999452887,False
426,"i wake up unrefreshed every fucking day, it's a nightmare, chronic headache and backache as well every day",1,"chronic headache, backache",wake unrefreshed every fucking day 's nightmare chronic headache backache well every day,0.0009999999998090757,False
427,I've tried telling her I can't sleep over because I need my meds and for other reasons,1,can't sleep,'ve tried telling ca n't sleep need med reason,0.0009999999977965608,False
428,""" Or if I tell her that it's my anxiety and ADHD pills she is like ""everyone has some form of ADHD",4,"anxiety, ADHD",`` tell 's anxiety adhd pill like `` everyone form adhd,0.0009999999993779128,False
429,"Due to fact that I have been doing self harm as way to punish myself for about a 1yr now my pesky razors won't make me bleed and bc of the lack of blood my hands and feet are always cold and purpleish, my wrist is partially numb, and I'm always tired mentally or physicall",1,"self harm, lack of blood",due fact self harm way punish 1yr pesky razor wo n't make bleed bc lack blood hand foot always cold purpleish wrist partially numb 'm always tired mentally physicall,0.0009999999996660265,False
430,I feel like no matter how great I feel (I‚Äö√Ñ√¥ve been on antidepressants for almost two years now) it‚Äö√Ñ√¥s always in the back of my mind that my parents are suffering from illness and injury everyday and it kills me,1,my parents are suffering from illness and injury everyday,feel like matter great feel i‚äö√ñ√¥ve antidepressant almost two year it‚äö√ñ√¥s always back mind parent suffering illness injury everyday kill,0.0009999999976337938,False
431,"I have severe severe depression, high magnitude of anxiety, neurotic personality and obsessive thinking",1,"high magnitude of anxiety, neurotic personality, obsessive thinking",severe severe depression high magnitude anxiety neurotic personality obsessive thinking,0.0009999999914111317,False
432,Is this treatment appropriate and normal? Total sessions: 10 days Sessions per day: 2 15 mins each session with one hour gap in between,1,treatment,treatment appropriate normal total session 10 day session per day 2 15 min session one hour gap,0.0009999999925537778,False
433,"I suffer from asthma, bronchopulmonary dysplasia, and a heart condition",1,"bronchopulmonary dysplasia, heart condition",suffer asthma bronchopulmonary dysplasia heart condition,0.000999999999995941,False
